finding_url,repository,repository_url,title,description,severity,status,detected_at,committed_at,author_email,assignee_name,assignee_email,has_patch,configured_scan_id,commit_hash,relevant_paths,resolution_reason
https://chatgpt.com/codex/cloud/security/findings/5e040fa8e8fc819198acd7a6bb420564,wenakita/4626,https://github.com/wenakita/4626,Ajna keepers can move vault buffer into risky buckets,"AjnaERC4626Vault.moveFromBuffer previously required onlyAdapterAuthorized, meaning only the configured swapper/adapter could move idle buffer assets into Ajna buckets. This commit changes it to onlySwapperOrKeeper. Because keepers are independently configurable automation addresses, a compromised or malicious keeper can now call moveFromBuffer directly and choose any bucket index that passes only the broad range/minBucket checks. This can move most idle liquidity out of the buffer into attacker-chosen Ajna exposure, reducing withdraw liquidity and potentially placing vault assets into unfavorable or toxic buckets without going through the strategy adapter or management policy. The buffer-ratio guard limits complete drainage but does not prevent economically harmful bucket selection.",high,new,2026-07-12T04:13:29.183468Z,2026-07-11 21:04:44 -0700,84614986+wenakita@users.noreply.github.com,,,false,330f83e2-7670-4839-a8d6-3053b5376cd3:github-1144833463,548cad0002bebbe234da208cd570505b817e6106,contracts/shared/strategies/ajna/AjnaERC4626Vault.sol | contracts/shared/strategies/ajna/AjnaVaultAuth.sol | contracts/shared/deploy/batchers/DeploymentBatcher.sol,
https://chatgpt.com/codex/cloud/security/findings/1300c89959ac8191b5fe9c993577e0c6,wenakita/4626,https://github.com/wenakita/4626,Privy signing key synced to non-production Vercel envs,"The commit adds PRIVY_WALLET_AUTHORIZATION_KEY and related Privy publisher variables to the Vercel env sync script, but applies them inside the existing loop over production, preview, and development targets. PRIVY_WALLET_AUTHORIZATION_KEY is treated by the backend as a private key used to sign Privy wallet API requests. If preview or development deployments can run unreviewed branch code, be accessed by broader operators, or otherwise have weaker controls than production, those deployments can read the same privileged authorization key and use it outside the intended production trust boundary. This can lead to compromise of the Privy server-wallet signing authority used by privileged publisher/agent workflows. The shim file itself appears to be a benign re-export.",high,new,2026-07-08T04:56:08.124241Z,2026-07-07 21:37:40 -0700,akitav2@proton.me,,,false,330f83e2-7670-4839-a8d6-3053b5376cd3:github-1144833463,cd4e23547e4d01d16f5a8667ce0c0444e4cbd38c,script/sync-v1180-vercel-env.sh | frontend/server/_lib/wallet/privyWalletApi.ts,
https://chatgpt.com/codex/cloud/security/findings/713b766a9c2c8191a240030adc451442,wenakita/4626,https://github.com/wenakita/4626,First LP seed can use a manipulated V4 pool price,"Previously, CCA migration atomically initialized the V4 pool and minted the initial LP position at the auction clearing price. This commit changes migrate() so it only initializes the pool and marks the launch migrated, while retaining the ShareOFT reserve and raised currency for a later seedLpManager()/seedRebalance() flow. The new OVaultLPManager.seedRebalance() path does not call checkCanRebalance(), so it skips the TWAP oracle, current-vs-TWAP deviation, minimum movement, and boundary checks. It then reads the current pool tick and deploys the retained balances into full/base/limit ranges around that tick. Because the pool may have no protocol liquidity after migrate(), an unprivileged attacker can add small liquidity and trade the pool to an artificial tick before the keeper calls seedRebalance(). The keeper then seeds the protocol's launch liquidity at this manipulated price. The slippage check only compares the raw ASSET balance after minting and does not protect the paired ETH/currency side, so manipulating the seed to consume/expose the paired side can still pass and allow extraction/arbitrage of launch liquidity.",high,new,2026-07-08T01:00:25.920758Z,2026-07-07 17:41:50 -0700,akitav2@proton.me,,,false,330f83e2-7670-4839-a8d6-3053b5376cd3:github-1144833463,455a001e161d639ed4f92489cbd73c7d8711c53a,contracts/shared/shareoft-mesh/cca/CCALaunchArm.sol | contracts/shared/shareoft-mesh/univ4/OVaultLPManager.sol | frontend/server/_lib/onchain/shareMeshCompletion.ts,
https://chatgpt.com/codex/cloud/security/findings/dca81cd4f86081919b3e91f6d7444826,wenakita/4626,https://github.com/wenakita/4626,`/h arena` bypasses Hermit operator authorization,"The command dispatcher enforces the Hermit operator allowlist by calling `isHermitOperatorOnlyCommand(raw)` before `executeHermitCommand` remaps aliases. This commit adds `h` as a Hermit alias and maps `/h arena ...` to the internal `/arena` command, but `isHermitOperatorOnlyCommand` still checks only raw `/arena`, `/signal`, and `/strategy bias`. As a result, `/h arena long ...`, `/h arena bridge ...`, `/h arena transfer ...`, etc. are not classified as operator-only. Once inside `executeHermitCommand`, the Arena branch only checks that the chat room is in the Arena allowed-room list, then runs privileged Arena operations using the configured bot/agent credentials. In live deployments with Arena enabled and trading/funding enabled, a regular room participant could submit trades or move funds without being an OWNER/ADMIN, allowlisted Hermit user, or `HERMIT_OWNER_ADDRESS`.",high,new,2026-07-06T22:40:06.212364Z,2026-07-06 13:42:32 -0700,akitav2@proton.me,,,false,330f83e2-7670-4839-a8d6-3053b5376cd3:github-1144833463,91fa8afb5893881c543d462713132f21c7791311,frontend/server/commands/registry.ts | frontend/server/_lib/alfaclub/counterTradeRoomConfig.ts | frontend/server/_lib/hermit/operatorPolicy.ts | frontend/server/commands/execute.ts | frontend/server/_lib/hermit/skillRouter.ts,
https://chatgpt.com/codex/cloud/security/findings/8e79285531548191a7b6a69a3d33bd95,wenakita/4626,https://github.com/wenakita/4626,External EOA fallback can bypass swap paymaster policy,"The new Swap.tsx fallback treats any connected EOA that is an on-chain owner of a non-platform CSW as a canonical signer whenever the embedded Privy signer gate is not ready. That makes the swap router pass this external wallet client and signer address into the canonical execution path. For such non-Privy signers, txRouter selects canonical4337 with canonicalDirect as a fallback, and it also explicitly falls back to canonicalDirect for native-value router calls or certain paymaster policy failures. canonicalDirect then ABI-encodes the API-provided approval/swap calls directly into Coinbase Smart Wallet executeBatch and asks the EOA to send the transaction to the CSW. The transaction payload is only checked for syntactic validity, not against the paymaster allowlist of permitted swap targets/selectors or against expected swap semantics. If an upstream swap API response, proxy, or frontend response is malicious, it can cause a user-owned CSW owner to sign an opaque executeBatch that transfers or approves arbitrary CSW assets, bypassing the server-side paymaster validation that normally constrains sponsored canonical swaps.",high,new,2026-06-22T01:57:47.807664Z,2026-06-21 07:07:56 -0700,akitav2@proton.me,,,false,330f83e2-7670-4839-a8d6-3053b5376cd3:github-1144833463,5faa98dd8e61bb6015e85dee12b543feb21f2637,frontend/src/pages/Swap.tsx | frontend/src/lib/tx/txRouter.ts | frontend/src/lib/uniswap/tradingApi.ts,
https://chatgpt.com/codex/cloud/security/findings/52f9c0012eb48191b235569e069ffc44,wenakita/4626,https://github.com/wenakita/4626,Wallet-first waitlist login can trust spoofed email hints,"The new waitlist login option selection treats either a stored verified-email hint or a positive `cv:privy:lastAuthAt` localStorage value as enough to offer wallet-first Privy login. Both values are client-controlled/stale hints, not proof that the next Privy token contains a verified email. After a wallet-only login, the waitlist bootstrap pipeline still includes `verifiedEmailHint` in the `/api/waitlist/bootstrap` body. The backend then falls back from `extractPrivyVerifiedEmail(privyUser)` to this body email hint, and later uses that derived `resolvedEmail` to upsert an account with `emailVerified: true` and to rebind email-collision profiles through the waitlist hint adoption path. This means the commit introduces an official UI path where an attacker can combine their own wallet-authenticated Privy token with a spoofed/stale waitlist email hint. The server-side hint-trust weakness existed already as a public API issue, but the commit newly pairs it with wallet-only sign-in in the waitlist flow instead of forcing email OTP first.",high,new,2026-06-19T10:48:01.251397Z,2026-06-19 09:50:24 +0000,cursoragent@cursor.com,,,false,330f83e2-7670-4839-a8d6-3053b5376cd3:github-1144833463,3f4e03c24fe9d9dd613e739a9c362d025e5a5187,frontend/src/features/waitlist/waitlistLoginOptions.ts | frontend/src/features/waitlist/useWaitlistAuthState.ts | frontend/src/features/waitlist/waitlistStorage.ts | frontend/src/features/waitlist/waitlistBootstrapPipeline.ts | frontend/api/_handlers/waitlist/_bootstrap.ts | frontend/server/_lib/identity/emailCollisionAdoption.ts,
https://chatgpt.com/codex/cloud/security/findings/242b0d77b5f081918cadfd0bafc97b26,wenakita/4626,https://github.com/wenakita/4626,Privy proxy leaks parent-domain session cookie,"This commit adds a host-based route that rewrites every request for privy.4626.fun to https://auth.privy.io/$1. The application session cookie is named cv_auth_session and, on production 4626 hosts, is intentionally set with Domain=.4626.fun. Therefore any browser request to privy.4626.fun, including normal custom-auth-domain SDK traffic, iframe/navigation traffic, or a user clicking a link, will include the 4626 application session cookie. Because the Vercel external rewrite acts as a proxy to auth.privy.io, that Cookie header is forwarded outside the 4626 trust boundary. HttpOnly does not help because the browser still transmits the cookie on matching-domain requests, and SameSite=Strict does not help because privy.4626.fun and app.4626.fun are same-site. A recipient or compromise of the upstream service/logging path could replay the leaked session token against 4626 APIs; outside the browser, the Origin header guard can be spoofed. The route should not proxy requests carrying parent-domain app cookies to a third party. Use a host-only __Host- session cookie, move the auth custom domain to a separate site, or implement a controlled proxy that strips application cookies and prevents upstream Set-Cookie Domain=.4626.fun cookie tossing.",high,new,2026-06-15T11:05:12.418389Z,2026-06-15 01:35:26 -0700,akitav2@proton.me,,,false,330f83e2-7670-4839-a8d6-3053b5376cd3:github-1144833463,823c90d541c34ce8e9049cb121966805e57e95af,frontend/vercel.json | frontend/server/auth/_shared.ts | frontend/api/_handlers/auth/_privy.ts,
https://chatgpt.com/codex/cloud/security/findings/bda474fa458081919e4fa1c2dba21cd7,wenakita/4626,https://github.com/wenakita/4626,User HL API key leaks to arena child processes,"The commit introduces ALFACLUB_COUNTER_TRADE_USER_HL_AGENT_KEY as a long-lived Hyperliquid API-wallet private key. arenaClient executes dgclaw/acp child processes with an environment built from the full parent process.env plus command-specific overrides. For the bot/ACP lane, buildArenaCommandEnv only blanks HL_AGENT_PRIVATE_KEY, but it does not remove the original ALFACLUB_COUNTER_TRADE_USER_HL_AGENT_KEY variable. As a result, any arena child process, including ACP commands, npx/tsx, patched dgclaw scripts, or compromised dependencies loaded by those commands, can read the user's API-wallet private key from its environment. The key is described as trade-only, but disclosure still enables arbitrary order placement on the approved Hyperliquid account and can cause large financial loss.",high,new,2026-06-12T16:16:54.426204Z,2026-06-12 09:05:10 -0700,akitav2@proton.me,,,false,330f83e2-7670-4839-a8d6-3053b5376cd3:github-1144833463,29987635be2c2896fe5cdcad16dc311a16a4cb53,frontend/server/_lib/alfaclub/counterTradeConfig.ts | frontend/server/_lib/arena/arenaClient.ts,
https://chatgpt.com/codex/cloud/security/findings/417a8fdc58408191a425b34b9a15eaa9,wenakita/4626,https://github.com/wenakita/4626,Untrusted quote output sets external swap min-out,"When PAYOUT_ROUTER_ALLOW_EXTERNAL_SWAPS is enabled, the commit adds best-effort parsing of amountOut from the external quote response and uses that value, minus slippage, as minCreatorOut for convertViaExternalAndQueue. This is not an independent slippage check: the attacker-controlled external quote response also provides swapTarget, spender, and swapCallData. If the response supplies an approved target/spender, malicious calldata that spends the router's full tokenIn balance, and a tiny amountOut such as 1, the keeper will submit minCreatorOut=1. The PayoutRouter only checks that creatorOut >= minCreatorOut, so the transaction can succeed while converting a valuable ZORA/WETH balance into a negligible amount of creator coin. Before this change, the default minCreatorOut of 0 would revert in the contract for external swaps unless operators configured an explicit floor.",high,new,2026-06-12T11:15:27.329567Z,2026-06-12 03:47:10 -0700,akitav2@proton.me,,,false,330f83e2-7670-4839-a8d6-3053b5376cd3:github-1144833463,20260d9ef12065c4582b779a58e405716b5edfe3,kpr/actions/payout-router-harvest.action.ts | contracts/utilities/routers/PayoutRouter.sol,
https://chatgpt.com/codex/cloud/security/findings/8b5fd71975988191b6d19180f716a306,wenakita/4626,https://github.com/wenakita/4626,Hermit Telegram token can mint Mini App sessions,"Telegram Mini App initData is authenticated only by an HMAC derived from the bot token. This commit adds ALFACLUB_TELEGRAM_BOT_TOKEN to the accepted token candidates for /api/telegram/miniapp-session and even reports Mini App auth as configured when only that token is present. ALFACLUB_TELEGRAM_BOT_TOKEN is used elsewhere as the Hermit/AlfaClub relay bot token, not as the canonical Telegram account-linking bot token. Anyone who has or compromises this narrower-scope relay bot token can compute valid initData hashes offline for arbitrary Telegram user IDs/usernames, obtain a Mini App session token, and use that session in downstream Telegram identity flows such as account linking or Zora CSW gate verification. This increases the blast radius of the Hermit relay secret and breaks token scope separation.",high,new,2026-06-10T10:20:41.207330Z,2026-06-10 02:21:56 -0700,akitav2@proton.me,,,false,330f83e2-7670-4839-a8d6-3053b5376cd3:github-1144833463,f39a99c1871e57190feaddcc84ef8887cf9d24ac,frontend/api/_handlers/telegram/_miniapp-session.ts | frontend/api/_handlers/telegram/_miniapp-status.ts | frontend/api/_handlers/telegram/webhook/miniAppAuth.ts | frontend/api/_handlers/telegram/_link-complete.ts | frontend/api/_handlers/zora/_cswEntryTelegramVerify.ts | frontend/api/_handlers/telegram/webhook/hermitWebhookIngress.ts,
https://chatgpt.com/codex/cloud/security/findings/3c9f23371d1c8191900ccdfb4bad45a3,wenakita/4626,https://github.com/wenakita/4626,Hermit DMs expose privileged command executor,"The commit adds a private-chat path for the Hermit Telegram webhook. Its default configuration enables DMs and treats an empty allowlist as allowing every Telegram user. For DM text, it passes any slash command through unchanged, then calls executeDeterministicCommand with an AlfaClub room chatId and a sender wallet resolved directly from the Telegram env mapping/default wallet. This bypasses the existing Telegram private-DM safeguards that force non-admin private DMs to the zero address and block sensitive commands such as /send, /coin create, /coin deploy, /lock, and /unlock. It also bypasses the AlfaClub bridge's narrower command filter, which only routes help/alfaclub/hermit command families from room messages. As a result, anyone who can DM the Hermit bot can attempt arbitrary deterministic command families such as /send, /coin, /x post --confirm, or /alfa buy-key/create-room/brief-post in the configured AlfaClub room context. In deployments where TELEGRAM_DEFAULT_SENDER_WALLET or a Telegram user map resolves to an admin/execution-ready wallet, this can lead to unauthorized onchain transfers/trades/AlfaClub key purchases or unauthorized social posting. Even when privileged execution fails, the public DM path exposes internal room-scoped command behavior that was previously gated.",high,new,2026-06-10T01:28:07.290353Z,2026-06-09 23:52:41 +0000,cursoragent@cursor.com,,,false,330f83e2-7670-4839-a8d6-3053b5376cd3:github-1144833463,3bf559b98d76b58ecff9410cb85d5a26136c7f7f,frontend/api/_handlers/telegram/webhook/hermitDm.ts | frontend/api/_handlers/telegram/webhook/hermitWebhookIngress.ts | frontend/server/agents/core/resolveIdentityContext.ts | frontend/server/agents/core/processTelegramAgentInput.ts | frontend/server/_lib/alfaclub/chatBridge.ts | frontend/server/commands/execute.ts | frontend/server/commands/families/alfaclub.ts,
